iso3,year,pm25_ugm3
KGZ,2019,26.7613844313409
KHM,2010,24.8224340951565
KHM,2011,21.6807107694691
KHM,2012,22.9965791117395
KHM,2013,25.7785023524529
KHM,2014,22.1052880421246
KHM,2015,21.599028896344
KHM,2016,22.4071810127085
KHM,2017,20.7075312769695
KHM,2018,22.9919425508182
KHM,2019,22.9738017157091
KIR,2010,11.4689883144854
KIR,2011,11.3219411654828
KIR,2012,11.3226141241133
KIR,2013,11.3202684142188
KIR,2014,10.9972287903393
KIR,2015,10.6201442272271
KIR,2016,11.1067056212411
KIR,2017,10.970038581704
KIR,2018,11.3366995948348
KIR,2019,11.5481206795464
KNA,2010,7.72573772222845
KNA,2011,7.02054664173433
KNA,2012,7.63914727084111
KNA,2013,7.48708051379513
KNA,2014,7.35752091509014
KNA,2015,8.17910001090095
KNA,2016,8.69104650276459
KNA,2017,8.59231426212322
KNA,2018,8.01759737550583
KNA,2019,7.87159855837596
KOR,2010,21.7913866730167
KOR,2011,24.8830450375162
KOR,2012,25.5767916080653
KOR,2013,27.4929658439861
KOR,2014,28.3760075385872
KOR,2015,26.2899620146574
KOR,2016,26.6704344134095
KOR,2017,26.0043671138493
KOR,2018,25.9343920098722
KOR,2019,26.0153634264606
KWT,2010,61.3527403418571
KWT,2011,65.1115344079268
KWT,2012,65.1385584071027
KWT,2013,66.1412461870028
KWT,2014,50.028931868526
KWT,2015,64.5479644305319
KWT,2016,59.2319560603482
KWT,2017,58.1291719707309
KWT,2018,63.4583554482098
KWT,2019,52.7825054963873
LAO,2010,24.2304166685204
LAO,2011,20.5789011650413
LAO,2012,22.4365696992954
LAO,2013,24.2423626108046
LAO,2014,21.3928997917018
LAO,2015,20.1670988613747
LAO,2016,22.463787282601
LAO,2017,19.1515982168711
LAO,2018,20.9840690040935
LAO,2019,22.4289603771825
LBN,2010,22.0305714387326
LBN,2011,19.3450935433656
LBN,2012,18.7841957919463
LBN,2013,20.2507464209249
LBN,2014,20.3631198495282
LBN,2015,20.6861467732003
LBN,2016,19.360236111926
LBN,2017,18.8914613898948
LBN,2018,19.9808899582131
LBN,2019,20.5970090578064
LBR,2010,33.6519945022688
LBR,2011,43.0911306066352
LBR,2012,40.950862253654
LBR,2013,33.8367623475366
LBR,2014,34.3461135841224
LBR,2015,51.1180873244019
LBR,2016,48.301426780699
LBR,2017,41.5068237111279
LBR,2018,42.0381017982909
LBR,2019,37.1591253581791
LBY,2010,50.1076375660992
LBY,2011,36.5734275927941
LBY,2012,33.0392584726512
LBY,2013,41.8287621297505
LBY,2014,36.2943652311609
LBY,2015,36.08680012119
LBY,2016,38.1668032978199
LBY,2017,33.6859220495799
LBY,2018,41.4209740874326
LBY,2019,36.4844732200514
LCA,2010,21.0479558780675
LCA,2011,20.6119269898378
LCA,2012,21.0465307968291
LCA,2013,21.8244150541212
LCA,2014,22.2578153815924
LCA,2015,23.9677087919965
LCA,2016,24.0761301376266
LCA,2017,23.0833259465748
LCA,2018,23.2729579590218
LCA,2019,23.070500576614
LKA,2010,22.0458163253294
LKA,2011,19.3067208821847
LKA,2012,20.9131853685461
LKA,2013,21.9721781997635
LKA,2014,19.7831265390581
LKA,2015,17.9117046245301
LKA,2016,19.521371968942
LKA,2017,18.3492016336564
LKA,2018,20.8478350946817
LKA,2019,19.779803654502
LSO,2010,26.338001871042
LSO,2011,26.9481719895266
LSO,2012,26.5241576357391
LSO,2013,25.2428493312626
LSO,2014,26.801156032785
LSO,2015,25.8911063728927
LSO,2016,25.3734080229079
LSO,2017,22.4347012157399
LSO,2018,23.0240026773582
LSO,2019,21.1810593859544
LTU,2010,13.8485379434341
LTU,2011,12.3194519812497
LTU,2012,12.373124789345
LTU,2013,12.4131714589563
LTU,2014,12.7577404745041
LTU,2015,11.3028578201847
LTU,2016,10.2329418108878
LTU,2017,9.79993642739852
LTU,2018,11.0838572805935
LTU,2019,10.2465023749528
LUX,2010,13.0161727518124
LUX,2011,12.7279864121044
LUX,2012,11.3764588719617
LUX,2013,11.7081477939315
LUX,2014,9.99782870623861
LUX,2015,10.3915303158858
LUX,2016,9.61318538725802
LUX,2017,9.60846654630366
LUX,2018,9.29178826573985
LUX,2019,8.4591046194554
LVA,2010,17.7137997205206
LVA,2011,15.525589653222
LVA,2012,14.9825047352387
LVA,2013,15.4093695076531
LVA,2014,16.0993170108535
LVA,2015,13.6554000536401
LVA,2016,12.6030729844024
LVA,2017,11.6679973108454
LVA,2018,14.2076039693657
LVA,2019,12.4865833165492
MAR,2010,27.0346621884598
MAR,2011,25.1025965770715
MAR,2012,23.517027783633
MAR,2013,22.6262616570608
MAR,2014,22.5756463722019
MAR,2015,25.6535487891636
MAR,2016,24.7545943744621
MAR,2017,28.0161565066814
MAR,2018,23.1856283839847
MAR,2019,20.9299059936918
MCO,2010,13.0473951609661
MCO,2011,14.1197780903498
MCO,2012,12.6169645561937
MCO,2013,11.7803156412187
MCO,2014,10.9137728394289
MCO,2015,11.8411028968318
MCO,2016,10.4725197097017
MCO,2017,10.376456634887
MCO,2018,10.6954915739758
MCO,2019,9.65907893202952
MDA,2010,20.4084787372334
MDA,2011,20.7106966050714
MDA,2012,20.3835846673482
MDA,2013,19.979486487115
MDA,2014,18.7371163449526
MDA,2015,18.1478989162811
MDA,2016,17.0561198558818
MDA,2017,15.1423919470871
MDA,2018,17.080793755092
MDA,2019,15.7728170076841
MDG,2010,14.5239072617107
MDG,2011,16.0170178085428
MDG,2012,14.7009701749296
MDG,2013,15.504951948252
MDG,2014,15.00220058015
MDG,2015,16.0777176618248
MDG,2016,16.138736457425
MDG,2017,12.5514997924024
MDG,2018,12.7238095692816
MDG,2019,12.7945386496097
MDV,2010,13.4528363324173
MDV,2011,12.0739554274487
MDV,2012,12.9660175970021
MDV,2013,13.2401139246132
MDV,2014,11.7258427261492
MDV,2015,10.8085614263778
MDV,2016,12.3754871852488
MDV,2017,11.3333706146388
MDV,2018,12.5034619255463
MDV,2019,12.3139819141366
MEX,2010,19.6596319675283
MEX,2011,22.4736336205905
MEX,2012,20.1560213023659
MEX,2013,20.8739317391487
MEX,2014,19.667850241261
MEX,2015,19.4864853369113
MEX,2016,18.8449182383899
MEX,2017,18.3002285485373
MEX,2018,16.652186272493
MEX,2019,14.7051077997851
MHL,2010,11.0678482962163
MHL,2011,10.8904925373821
MHL,2012,10.7837985370275
MHL,2013,10.7702518000594
MHL,2014,10.5406282383918
MHL,2015,10.2729137216564
MHL,2016,10.3445553141009
MHL,2017,10.3834288658063
MHL,2018,10.5429075377745
MHL,2019,10.8031103210849
MKD,2010,34.3123770557157
MKD,2011,40.0646898780776
MKD,2012,35.8424435184763
MKD,2013,32.7169102539109
MKD,2014,33.7775349314159
MKD,2015,31.8724776060607
MKD,2016,30.0799243464009
MKD,2017,30.4645094005313
MKD,2018,31.0045303573284
MKD,2019,25.8786881284068
MLI,2010,67.7178277488734
MLI,2011,62.4509373481651
MLI,2012,69.8937111183001
MLI,2013,51.3368303515499
MLI,2014,56.4785819386307
MLI,2015,74.1479908356132
MLI,2016,66.1872302945193
MLI,2017,66.774344334826
MLI,2018,63.6849309047317
MLI,2019,57.3904374306355
MLT,2010,17.06318547053
MLT,2011,16.1027075945735
MLT,2012,14.106355803411
MLT,2013,13.3766872999129
MLT,2014,13.4804864315632
MLT,2015,13.6814730924333
MLT,2016,12.5325633579629
MLT,2017,12.9026022733936
MLT,2018,13.1132959646537
MLT,2019,12.5909175285117
MMR,2010,34.3133485983332
MMR,2011,29.4854398392347
MMR,2012,33.179223857355
MMR,2013,35.1664986630794
MMR,2014,31.2218892689358
MMR,2015,29.9150539220144
MMR,2016,31.1703866445543
MMR,2017,28.1336717956987
MMR,2018,31.5559916967562
MMR,2019,32.1642279603857
MNE,2010,24.0263937599847
MNE,2011,26.8096357329836
MNE,2012,25.152725645633
MNE,2013,23.0328197648844
MNE,2014,22.8933751545525
MNE,2015,22.5226135295586
MNE,2016,20.7818361159159
MNE,2017,21.1885834911776
MNE,2018,22.0010575045609
MNE,2019,18.3231957596321
MNG,2010,27.9160191026285
MNG,2011,35.8767855032703
MNG,2012,38.2318589751567
MNG,2013,36.1190861922145
MNG,2014,32.6310214465256
MNG,2015,33.6018162552522
MNG,2016,34.394850770545
MNG,2017,31.4066965937798
MNG,2018,30.340789040395
MNG,2019,31.0839271991388
MNP,2010,7.67641551778095
MNP,2011,7.48699128265064
MNP,2012,7.5052512813434
MNP,2013,8.34132545489065
MNP,2014,7.95017675722504
MNP,2015,10.0354064990389
MNP,2016,8.84992578196304
MNP,2017,8.66444820035672
MNP,2018,9.62412986327666
MNP,2019,9.84143557608585
MOZ,2010,20.9810311228238
MOZ,2011,21.3180610647849
MOZ,2012,21.4882091792626
MOZ,2013,21.704486846149
MOZ,2014,21.6145857091373
MOZ,2015,21.5758950473476
MOZ,2016,21.069117727762
MOZ,2017,18.7547986602318
MOZ,2018,18.8259193532117
MOZ,2019,19.5945644695986
MRT,2010,72.922833397118
MRT,2011,72.9883129496202
MRT,2012,83.0360920761507
MRT,2013,64.5065697786296
MRT,2014,64.1516470310952
MRT,2015,83.0276343912381
MRT,2016,76.5480652857383
MRT,2017,79.9744180761698
MRT,2018,75.8344786877967
MRT,2019,72.1994109024446
MUS,2010,9.39539257571533
MUS,2011,9.3272356948409
MUS,2012,9.10271819827775
MUS,2013,9.57883414266686
MUS,2014,9.44659217541541
MUS,2015,9.13027374403697
MUS,2016,8.98829540881102
MUS,2017,8.99594985085889
MUS,2018,9.64568180967703
MUS,2019,9.27666690706869
MWI,2010,24.3489614356053
MWI,2011,26.3935444962185
MWI,2012,26.4999840992823
MWI,2013,25.3524122563691
MWI,2014,25.9973398435068
MWI,2015,25.0076393017599
MWI,2016,24.9604610605181
MWI,2017,21.2909459360983
MWI,2018,21.1973847101807
MWI,2019,22.3370229833525
MYS,2010,17.5673365579308
MYS,2011,16.5543727413676
MYS,2012,17.9101382186238
MYS,2013,18.7954198873143
MYS,2014,17.1052502297433
MYS,2015,16.9297330913892
MYS,2016,16.3864419259472
MYS,2017,14.9450075810201
MYS,2018,16.6541753286852
MYS,2019,17.8197510834605
NAM,2010,21.7959533803297
NAM,2011,23.0948112524998
NAM,2012,22.5559756572042
NAM,2013,21.57098939708
NAM,2014,21.055359356351
NAM,2015,22.11922822913
NAM,2016,21.0604148441707
NAM,2017,19.7391225085732
NAM,2018,19.9748546561693
NAM,2019,19.3878496864904
NER,2010,87.9840126481428
NER,2011,90.9681910382043
NER,2012,88.5686252870793
NER,2013,74.5895053226238
NER,2014,71.6549794121069
NER,2015,107.144665250434
NER,2016,104.911460730569
NER,2017,88.7878831964248
NER,2018,86.0227651747159
NER,2019,72.4703210969872
NGA,2010,49.5384605715282
NGA,2011,55.0630390979346
NGA,2012,59.3321391307662
NGA,2013,48.1407324958574
NGA,2014,48.1823551711454
NGA,2015,77.1229282609024
NGA,2016,65.4340626973271
NGA,2017,63.2053051290842
NGA,2018,57.0231990642382
NGA,2019,51.7218388551219
NIC,2010,20.6274477367636
NIC,2011,23.0111273786789
NIC,2012,20.415804406594
NIC,2013,22.190051857194
NIC,2014,20.337626285854
NIC,2015,20.8100394575554
NIC,2016,19.6627564192395
NIC,2017,19.1972180629137
NIC,2018,17.5246038706428
NIC,2019,14.9843484599445
NLD,2010,16.3015198382221
NLD,2011,16.1617295903622
NLD,2012,14.3672482834675
NLD,2013,13.2849780292156
NLD,2014,12.61325866781
NLD,2015,13.1341450114978
NLD,2016,11.9585215795702
NLD,2017,12.7176558041706
NLD,2018,12.0708917579666
NLD,2019,11.3641419467189
NOR,2010,7.85010783433474
NOR,2011,8.65989791417676
NOR,2012,7.30698815670179
NOR,2013,7.02749190738719
NOR,2014,7.09267324687363
NOR,2015,6.75214227846257
NOR,2016,6.23059189808068
NOR,2017,6.52155808218128
NOR,2018,6.69607752509394
NOR,2019,6.38122446338577
NPL,2010,48.378383727955
NPL,2011,57.7405744835303
NPL,2012,71.4060546576235
NPL,2013,71.4182305954874
NPL,2014,75.117974167847
NPL,2015,70.9361955250807
NPL,2016,72.4074854195922
NPL,2017,64.6442716077629
NPL,2018,64.2108322791754
NPL,2019,57.2750179345088
NRU,2010,5.65991469593581
NRU,2011,5.56184372395386
NRU,2012,5.46647887492585
NRU,2013,5.63857846451038
NRU,2014,5.44762950932866
NRU,2015,5.64757051079538
NRU,2016,6.08542537261406
NRU,2017,6.44256644272133
NRU,2018,6.14206344633958
NRU,2019,6.02606444596139
NZL,2010,6.96830513959859
NZL,2011,6.74391297899936
NZL,2012,6.77378849107112
NZL,2013,6.77775160923795
NZL,2014,6.59603176441408
NZL,2015,6.57020164227168
NZL,2016,6.63410190310228
NZL,2017,6.82907618571061
NZL,2018,7.21258721355312
NZL,2019,7.42296671535298
OMN,2010,42.5453623091529
OMN,2011,49.2481622561594
OMN,2012,52.3107821072608
OMN,2013,47.6490783670685
OMN,2014,41.256352667596
OMN,2015,47.9189950499705
OMN,2016,45.4803385490064
OMN,2017,48.7046852088573
OMN,2018,49.6250528984572
OMN,2019,44.8977643665473
PAK,2010,46.5708385959715
PAK,2011,55.754979166674
PAK,2012,66.8719540673752
PAK,2013,68.5813248667094
PAK,2014,71.7121701033462
PAK,2015,68.0068767608943
PAK,2016,68.5228297189002
PAK,2017,61.7967274713574
PAK,2018,62.3894976390133
PAK,2019,52.8571976958305
PAN,2010,15.1289454814112
PAN,2011,15.8945138063768
PAN,2012,14.6776716917331
PAN,2013,15.3884130435778
PAN,2014,14.8554074199235
PAN,2015,14.7706187901647
PAN,2016,13.8724498973293
PAN,2017,13.844753026596
PAN,2018,13.2136956449094
PAN,2019,11.8842931085395
PER,2010,34.7111781547367
PER,2011,32.0639653460543
PER,2012,33.9046061596244
PER,2013,32.0778901377032
PER,2014,32.9197109468005
PER,2015,32.8751693157181
PER,2016,33.739432290958
PER,2017,32.7083066880238
PER,2018,30.6265686811297
PER,2019,29.1117854585642
PHL,2010,23.0284261383751
PHL,2011,20.2762007200701
PHL,2012,21.8351961883251
PHL,2013,22.7402636854564
PHL,2014,20.3368824432152
PHL,2015,19.7079275985218
PHL,2016,19.9069716374648
PHL,2017,18.3327018141416
PHL,2018,20.5885077839401
PHL,2019,21.5254371973976
PLW,2010,5.80647491214958
PLW,2011,6.55202461166189
PLW,2012,6.91010906908075
PLW,2013,6.83322852151998
PLW,2014,7.36831173894939
PLW,2015,8.9368293884579
PLW,2016,7.01158253537855
PLW,2017,7.00179922406389
PLW,2018,7.89247642068436
PLW,2019,7.7458949684632
PNG,2010,17.2144137518733
PNG,2011,16.4633105206394
PNG,2012,16.4683365083609
PNG,2013,16.4981287099923
PNG,2014,16.3724587034254
PNG,2015,16.8683385698187
PNG,2016,16.1543562654462
PNG,2017,15.9304225286163
PNG,2018,16.9173285412659
PNG,2019,16.8882962616477
POL,2010,26.9664708685675
POL,2011,26.5458489052773
POL,2012,24.1304928281428
POL,2013,23.1892115212622
POL,2014,23.433827803997
POL,2015,22.4139830731908
POL,2016,21.2485092459447
POL,2017,22.2631718698092
POL,2018,22.4094051941271
POL,2019,18.7701954101512
PRI,2010,6.36867575342414
PRI,2011,5.65656068601891
PRI,2012,6.35560089371101
PRI,2013,6.11288011121033
PRI,2014,6.32383453359716
PRI,2015,6.74532317404656
PRI,2016,6.94033673792726
PRI,2017,7.12296710513583
PRI,2018,6.70118543618258
PRI,2019,6.66040483872952
PRK,2010,35.8304130724859
PRK,2011,39.0842632020007
PRK,2012,37.568470998689
PRK,2013,46.0942962894263
PRK,2014,44.199470157423
PRK,2015,42.5382454893687
PRK,2016,38.6220301922284
PRK,2017,39.168240982399
PRK,2018,34.1978293742031
PRK,2019,31.1237582148846
PRT,2010,10.7935723715541
PRT,2011,11.5157580200238
PRT,2012,10.1151524382993
PRT,2013,9.76832048738232
PRT,2014,9.50576236832378
PRT,2015,9.64253451834766
PRT,2016,8.83773210008347
PRT,2017,9.2551980440464
PRT,2018,9.02601451562929
PRT,2019,7.98256121876526
PRY,2010,12.3630674150856
PRY,2011,13.0739532959182
PRY,2012,12.3612452179307
PRY,2013,11.7070023253943
PRY,2014,11.4592064094704
PRY,2015,10.4338184152061
PRY,2016,10.4105012225018
PRY,2017,10.2879780314547
PRY,2018,10.4898126276478
PRY,2019,10.1222564891858
PSE,2010,31.9192556933104
PSE,2011,28.606630623344
PSE,2012,27.2379610304191
PSE,2013,31.1625763830924
PSE,2014,29.2886843311089
PSE,2015,30.4615510423627
PSE,2016,26.5563697979811
PSE,2017,26.6750824440453
PSE,2018,29.1340212387581
PSE,2019,29.6822493738623
QAT,2010,82.4764401970049
QAT,2011,87.9624107804434
QAT,2012,95.6228667032868
QAT,2013,88.6466197970471
QAT,2014,75.1764824465315
QAT,2015,97.7000280042596
QAT,2016,83.6854921169063
QAT,2017,83.268990615565
QAT,2018,93.3069571843647
QAT,2019,81.0088337801126
ROU,2010,20.0206954096756
ROU,2011,21.3631759849928
ROU,2012,19.4249667326641
ROU,2013,17.8711054888739
ROU,2014,17.9898360506608
ROU,2015,17.4955175712912
ROU,2016,16.5983385295736
ROU,2017,17.0446117524786
ROU,2018,17.1719925973938
ROU,2019,15.0073403663299
RUS,2010,15.378627239492
RUS,2011,13.9138877120952
RUS,2012,13.8991230346483
RUS,2013,14.0574320033086
RUS,2014,14.2481805159069
RUS,2015,12.9392509421972
RUS,2016,12.4784655225055
RUS,2017,11.739094414375
RUS,2018,12.3153675046294
RUS,2019,11.6778230257169
RWA,2010,30.785874923407
RWA,2011,31.1412402470636
RWA,2012,31.5360758844851
RWA,2013,30.6283384511231
RWA,2014,31.8689793191915
RWA,2015,31.2574810856465
RWA,2016,31.6862299869281
RWA,2017,30.3553527446531
RWA,2018,30.1816687853678
RWA,2019,30.0071642427631
SAU,2010,59.8441227942823
SAU,2011,61.9036201963126
SAU,2012,65.8136535735159
SAU,2013,64.2495664318178
SAU,2014,51.0877522409227
SAU,2015,65.6121801282607
SAU,2016,57.2721294327821
SAU,2017,59.4402484783372
SAU,2018,61.9886640504678
SAU,2019,58.6225928552836
SDN,2010,59.6794173541135
SDN,2011,62.2941694151786
SDN,2012,64.1497177387956
SDN,2013,60.4369003558748
SDN,2014,49.516943286103
SDN,2015,61.1105056197826
SDN,2016,59.3119232873813
SDN,2017,59.8168448508968
SDN,2018,58.6936576687446
SDN,2019,51.9356218340372
SEN,2010,57.0129259980585
SEN,2011,59.1412397618774
SEN,2012,71.9845097478197
SEN,2013,50.7740625879857
SEN,2014,54.8894665378893
SEN,2015,70.740985096638
SEN,2016,62.2452907130405
SEN,2017,68.9961611199396
SEN,2018,61.8009740540162
SEN,2019,60.3429016299635
SGP,2010,13.796807103582
SGP,2011,15.5030932335334
SGP,2012,16.9223599271481
SGP,2013,18.076662563077
SGP,2014,17.2816885850335
SGP,2015,17.1833032960407
SGP,2016,15.900294890346
SGP,2017,16.0768840541767
SGP,2018,15.9768571619193
SGP,2019,17.0759063187283
SLB,2010,13.4199037039275
SLB,2011,13.3086086795295
SLB,2012,13.3168981062044
SLB,2013,13.5787313517494
SLB,2014,13.6743436010117
SLB,2015,13.388977783012
SLB,2016,13.4720259543338
SLB,2017,13.434058342961
SLB,2018,14.2731157049398
SLB,2019,14.3002352896823
SLE,2010,36.9214785886428
SLE,2011,43.1349217295232
SLE,2012,42.3969895780679
SLE,2013,34.4203331673694
SLE,2014,36.2193735145078
SLE,2015,51.8061671080408
SLE,2016,48.7036743850653
SLE,2017,44.7073767568936
SLE,2018,44.3351501101334
SLE,2019,38.5920982937814
SLV,2010,23.8295394601694
SLV,2011,27.5567469396669
SLV,2012,24.2617826031933
SLV,2013,25.8009636408055
SLV,2014,23.5624481373706
SLV,2015,23.9410831694199
SLV,2016,22.7554051143461
SLV,2017,22.1065954946575
SLV,2018,21.0853412269847
SLV,2019,18.2675885826061
SMR,2010,9.90948012588566
SMR,2011,10.69772481397
SMR,2012,10.4579356879737
SMR,2013,10.2613730648622
SMR,2014,10.724794196125
SMR,2015,11.0341756272191
SMR,2016,10.7965188044346
SMR,2017,11.1378783583043
SMR,2018,11.7160220114158
SMR,2019,10.4938237574833
SOM,2010,23.8889978096887
SOM,2011,27.743332063383
SOM,2012,29.2235174003913
SOM,2013,27.5479415389526
SOM,2014,25.4404864168862
SOM,2015,24.732373356369
SOM,2016,25.3011395270495
SOM,2017,26.6404683683977
SOM,2018,27.0888470741344
SOM,2019,22.8360439242082
SRB,2010,31.3045032362704
SRB,2011,33.95588567108
SRB,2012,30.384649168974
SRB,2013,28.4561350651549
SRB,2014,28.0367329195926
SRB,2015,27.8632692496949
SRB,2016,25.5339499000416
SRB,2017,26.2823086047504
SRB,2018,27.1283419584164
SRB,2019,22.6362588980641
SSD,2010,36.1249406745004
SSD,2011,38.3770105110017
SSD,2012,39.0581251798986
SSD,2013,37.4737878139751
SSD,2014,31.496531102241
SSD,2015,38.2593644496253
SSD,2016,35.2985387463615
SSD,2017,35.0660036732304
SSD,2018,34.3895571040528
SSD,2019,33.3599794728451
STP,2010,21.9422424710632
STP,2011,23.0857963329852
STP,2012,20.531439331057
STP,2013,21.9674166708436
STP,2014,19.6630632891255
STP,2015,26.1500664634377
STP,2016,25.7342366868061
STP,2017,21.3075202387728
STP,2018,20.0156978980911
STP,2019,21.6556728259824
SUR,2010,24.7300040259854
SUR,2011,23.1342333121969
SUR,2012,26.3564495295979
SUR,2013,25.0473551418283
SUR,2014,25.5794924051723
SUR,2015,27.4211368815622
SUR,2016,27.0335291242088
SUR,2017,26.7797937382992
SUR,2018,29.6641934243254
SUR,2019,29.9904120028237
SVK,2010,21.4676594892892
SVK,2011,22.5558562408852
SVK,2012,20.342178101972
SVK,2013,19.5808878710842
SVK,2014,19.2661010504213
SVK,2015,19.1867476350431
SVK,2016,17.8788004543361
SVK,2017,18.1847497519631
SVK,2018,18.678784905987
SVK,2019,15.8371166474072
SVN,2010,18.9417578654309
SVN,2011,20.6973508722527
SVN,2012,18.3430191214734
SVN,2013,18.16324478528
SVN,2014,17.79704248843
SVN,2015,17.7209260643327
SVN,2016,16.4517774590328
SVN,2017,16.502696435309
SVN,2018,18.1801552844915
SVN,2019,13.9082165762349
SWE,2010,7.82247575410873
SWE,2011,7.91243933234096
SWE,2012,6.6090550437011
SWE,2013,6.56222856877152
SWE,2014,6.77228861428546
SWE,2015,6.30260504424704
SWE,2016,5.69783329212579
SWE,2017,6.06180356722068
SWE,2018,6.29086232136503
SWE,2019,6.06869269595507
SWZ,2010,21.8022399292635
SWZ,2011,20.6614067086956
SWZ,2012,21.1394588219266
SWZ,2013,20.9735888523904
SWZ,2014,20.7815505074161
SWZ,2015,21.048617578007
SWZ,2016,18.9203780644377
SWZ,2017,20.2613215828667
SWZ,2018,20.4243293115739
SWZ,2019,21.1666365348853
SYC,2010,8.99566322405777
SYC,2011,10.4836323605632
SYC,2012,9.81980568508283
SYC,2013,9.6559410030708
SYC,2014,9.06745868961229
SYC,2015,9.00174536475684
SYC,2016,9.9122300080876
SYC,2017,9.84794743856559
SYC,2018,9.35591484940797
SYC,2019,9.43411735985982
SYR,2010,29.1311036349137
SYR,2011,25.6858667253095
SYR,2012,24.5499952322116
SYR,2013,26.3151629967473
SYR,2014,25.7324188924062
SYR,2015,26.9795023656779
SYR,2016,25.5706170226563
SYR,2017,24.5814440559142
SYR,2018,25.9590823017321
SYR,2019,26.4725611273339
TCD,2010,52.6348532986167
TCD,2011,54.1504227714591
TCD,2012,57.1204741865987
TCD,2013,50.2256607102092
TCD,2014,46.8052788415437
TCD,2015,64.3827504839855
TCD,2016,58.3859502502274
TCD,2017,56.2506214671266
TCD,2018,54.3808173498018
TCD,2019,51.8673577081314
TGO,2010,47.1272031157292
TGO,2011,48.2695276844169
TGO,2012,53.6407922683827
TGO,2013,43.0219165772312
TGO,2014,43.0636342660236
TGO,2015,67.316079169015
TGO,2016,60.2898429310496
TGO,2017,58.2450494555721
TGO,2018,55.1042380453434
TGO,2019,47.6290664711767
THA,2010,33.4690505539545
THA,2011,29.0591951880929
THA,2012,31.5886298984382
THA,2013,34.4883511418629
THA,2014,29.9705384622081
THA,2015,28.1544413826202
THA,2016,30.3985996204755
THA,2017,27.1006744719071
THA,2018,30.0080973964844
THA,2019,30.382756547172
TJK,2010,39.7949542469115
TJK,2011,53.195882702872
TJK,2012,51.3794263594159
TJK,2013,51.0460904062202
TJK,2014,46.6700130134501
TJK,2015,45.5749888542868
TJK,2016,44.7655503683053
TJK,2017,42.5053360629934
TJK,2018,42.3335064710739
TJK,2019,40.2890496610835
TKM,2010,21.4722278171731
TKM,2011,27.2198985157372
TKM,2012,27.0209714658228
TKM,2013,26.4262903965402
TKM,2014,25.0725134160111
TKM,2015,23.6762817457625
TKM,2016,23.1774931174981
TKM,2017,21.6902944984074
TKM,2018,22.4512669564059
TKM,2019,20.2530348899106
TLS,2010,17.660538991967
TLS,2011,16.2584979451999
TLS,2012,17.654383714214
TLS,2013,17.5005688240194
TLS,2014,16.8069047821014
TLS,2015,15.7619976595415
TLS,2016,16.2081039517126
TLS,2017,14.9818030205102
TLS,2018,16.8164967206441
TLS,2019,17.627881197133
TON,2010,12.3324714777308
TON,2011,12.1304389189741
TON,2012,12.3765932473645
TON,2013,12.1802014822162
TON,2014,12.0913822122592
TON,2015,11.7395693014278
TON,2016,12.0170183126119
TON,2017,12.0803698566865
TON,2018,12.6468527417102
TON,2019,12.7574461149445
TTO,2010,22.6607381954116
TTO,2011,22.6890525618618
TTO,2012,22.6499751351859
TTO,2013,23.383945368371
TTO,2014,24.08935817098
TTO,2015,26.2592962743436
TTO,2016,25.2326491282107
TTO,2017,25.3988915846271
TTO,2018,24.3138532652664
TTO,2019,25.0102271567294
TUN,2010,27.1525896814577
TUN,2011,23.7968442569893
TUN,2012,22.6944628193599
TUN,2013,22.1415749104783
TUN,2014,25.1638447684439
TUN,2015,23.6344412527314
TUN,2016,24.8089216632322
TUN,2017,22.571757071458
TUN,2018,25.5228520953696
TUN,2019,23.7714034054098
TUR,2010,24.6357302627663
TUR,2011,23.7473685846179
TUR,2012,23.2440162263121
TUR,2013,23.5023978223691
TUR,2014,23.4874858374985
TUR,2015,24.5603763797256
TUR,2016,23.83379270795
TUR,2017,22.1031402126985
TUR,2018,22.8252290987339
TUR,2019,23.6946115800374
TUV,2010,5.51800010573225
TUV,2011,5.2805865444079
TUV,2012,5.23945117034042
TUV,2013,5.40574951715585
TUV,2014,5.51778327103482
TUV,2015,5.47628221924294
TUV,2016,5.88435418632793
TUV,2017,6.20094627520115
TUV,2018,6.14959791479092
TUV,2019,6.00962588602958
TZA,2010,23.1053112582158
TZA,2011,25.1532727025899
TZA,2012,25.5667487604226
TZA,2013,24.5340682116755
TZA,2014,24.2244900980476
TZA,2015,25.1682619442571
TZA,2016,25.3938175391915
TZA,2017,21.0006603142176
TZA,2018,21.2944892567993
TZA,2019,20.7785687915826
UGA,2010,32.517551165181
UGA,2011,35.0271400705232
UGA,2012,35.8905665839316
UGA,2013,34.8200496489628
UGA,2014,34.111616669843
UGA,2015,36.4158643204587
UGA,2016,35.1867637433366
UGA,2017,32.2396992843572
UGA,2018,33.1279166723642
UGA,2019,31.4850134786862
UKR,2010,19.7107703520874
UKR,2011,19.4406675178444
UKR,2012,18.6766503847272
UKR,2013,18.8833614430176
UKR,2014,18.4263235330655
UKR,2015,17.7919818389331
UKR,2016,16.2426825956045
UKR,2017,15.6585428515819
UKR,2018,17.1041368062157
UKR,2019,15.5795007311465
URY,2010,10.0305604083746
URY,2011,10.0509517421341
URY,2012,9.71687395840984
URY,2013,10.8314475554018
URY,2014,10.4423977068601
URY,2015,10.4692129562066
URY,2016,10.2628739093634
URY,2017,10.0613622046924
URY,2018,10.1340724978496
URY,2019,10.298591147894
