iso3,year,gdp_pc_usd
JAM,2012,5340.83333232158
JAM,2013,5124.21301411137
JAM,2014,4975.11325459872
JAM,2015,5062.8955502426
JAM,2016,5009.79448724295
JAM,2017,5259.31332766957
JAM,2018,5578.10347525832
JAM,2019,5607.24299266608
JOR,2010,3718.46571622945
JOR,2011,3946.85503855525
JOR,2012,4169.50470054618
JOR,2013,4311.21916713038
JOR,2014,4191.18050084986
JOR,2015,4042.75678097555
JOR,2016,3986.71677010853
JOR,2017,4065.61628749384
JOR,2018,4145.43989673265
JOR,2019,4170.1144003465
JPN,2010,44968.1562349739
JPN,2011,48760.0789494211
JPN,2012,49145.2804308193
JPN,2013,40898.6478964744
JPN,2014,38475.3952461838
JPN,2015,34960.6393843385
JPN,2016,39375.4731620781
JPN,2017,38834.0529341227
JPN,2018,39751.1330982711
JPN,2019,40415.9567649547
KAZ,2010,8793.07589980782
KAZ,2011,11287.1464926039
KAZ,2012,12018.7966527993
KAZ,2013,13478.459627612
KAZ,2014,12427.7094576939
KAZ,2015,10196.1226255982
KAZ,2016,7475.56688689424
KAZ,2017,8943.08416791984
KAZ,2018,9472.48527327758
KAZ,2019,9457.12614657136
KEN,2010,1091.51873101194
KEN,2011,1096.14499807675
KEN,2012,1285.00536171512
KEN,2013,1370.87885214659
KEN,2014,1482.81566253497
KEN,2015,1489.11959777284
KEN,2016,1554.12610314423
KEN,2017,1667.48447230835
KEN,2018,1836.45275528993
KEN,2019,1960.40808854893
KGZ,2010,876.954476440354
KGZ,2011,1117.40174350185
KGZ,2012,1168.62244675446
KGZ,2013,1269.66303464348
KGZ,2014,1264.52668823891
KGZ,2015,1105.65193844261
KGZ,2016,1103.27489428412
KGZ,2017,1221.39046807082
KGZ,2018,1283.5203037417
KGZ,2019,1421.99927504102
KHM,2010,952.274616324008
KHM,2011,1088.98152823081
KHM,2012,1192.80263041673
KHM,2013,1305.6600972686
KHM,2014,1431.56396469993
KHM,2015,1547.32010444393
KHM,2016,1675.19555711109
KHM,2017,1826.35391688754
KHM,2018,2036.67377566578
KHM,2019,2225.87705485686
KIR,2010,1522.10068744154
KIR,2011,1771.12926848792
KIR,2012,1843.55336349889
KIR,2013,1772.08718317132
KIR,2014,1736.70535682101
KIR,2015,1639.85274740652
KIR,2016,1742.66799324117
KIR,2017,1853.05122713319
KIR,2018,1912.73809378187
KIR,2019,1750.9977188915
KNA,2010,16622.9457908577
KNA,2011,17832.4572919975
KNA,2012,17532.0559008608
KNA,2013,18580.1301949935
KNA,2014,20219.3954237956
KNA,2015,20328.8003530109
KNA,2016,21387.5415511103
KNA,2017,22464.9899633959
KNA,2018,22901.3816403197
KNA,2019,23595.4923231291
KOR,2010,23079.2601257735
KOR,2011,25097.595426845
KOR,2012,25459.1689000965
KOR,2013,27179.5170146052
KOR,2014,29252.9312377352
KOR,2015,28737.4391706499
KOR,2016,29280.4403170048
KOR,2017,31600.7358741365
KOR,2018,33447.1562836166
KOR,2019,31902.4169048194
KWT,2010,39212.2522190461
KWT,2011,49169.6063983139
KWT,2012,52155.2225460479
KWT,2013,49651.0439709448
KWT,2014,44368.781373043
KWT,2015,29882.2126867068
KWT,2016,27323.6890643847
KWT,2017,29047.6535822842
KWT,2018,32067.9623689512
KWT,2019,31707.8737464917
LAO,2010,1125.91610151261
LAO,2011,1361.54704394913
LAO,2012,1563.5650771337
LAO,2013,1812.51774424651
LAO,2014,1981.03910900473
LAO,2015,2121.01339097363
LAO,2016,2303.22156035363
LAO,2017,2432.43059478511
LAO,2018,2545.1075420815
LAO,2019,2589.32081035237
LBN,2010,7625.81051551165
LBN,2011,7834.96257108993
LBN,2012,8406.98405608118
LBN,2013,8162.37929361396
LBN,2014,7577.6413302369
LBN,2015,7714.1099998804
LBN,2016,8089.012088155
LBN,2017,8608.21084982387
LBN,2018,9174.53666204759
LBN,2019,8905.88005497437
LBR,2010,492.252808033724
LBR,2011,568.087865520004
LBR,2012,638.368751462083
LBR,2013,710.744570927863
LBR,2014,706.714490064507
LBR,2015,692.590082351257
LBR,2016,714.613063145659
LBR,2017,699.269095727404
LBR,2018,692.203127129794
LBR,2019,658.164180770507
LBY,2010,11600.9068649472
LBY,2011,7593.8391525702
LBY,2012,14975.8902795144
LBY,2013,11951.7134126011
LBY,2014,8926.42074591474
LBY,2015,7458.48917756374
LBY,2016,7525.80299308216
LBY,2017,9965.83236729757
LBY,2018,11196.5854810844
LBY,2019,9963.19489084483
LCA,2010,8673.68720340529
LCA,2011,9128.99442011613
LCA,2012,9260.30006551714
LCA,2013,9577.21733754358
LCA,2014,10044.8218377677
LCA,2015,10334.9860823918
LCA,2016,10638.1269396653
LCA,2017,11333.1123822102
LCA,2018,11642.6984727769
LCA,2019,11794.0597229805
LIE,2010,141089.812849014
LIE,2011,158066.369379163
LIE,2012,148842.035144342
LIE,2013,172823.607794648
LIE,2014,178735.153020908
LIE,2015,167187.15730982
LIE,2016,165375.491396259
LIE,2017,170547.092298954
LIE,2018,174988.775083446
LIE,2019,166907.839305016
LKA,2010,2808.36779237408
LKA,2011,3224.95736331928
LKA,2012,3327.77612404326
LKA,2013,3740.61589348326
LKA,2014,3971.91913148166
LKA,2015,4057.7158346231
LKA,2016,4149.19190775593
LKA,2017,4398.88828068715
LKA,2018,4358.56095906047
LKA,2019,4081.94772722003
LSO,2010,1119.47557793042
LSO,2011,1280.73390931581
LSO,2012,1217.93071228944
LSO,2013,1151.03735837227
LSO,2014,1173.5377928819
LSO,2015,1121.19851342518
LSO,2016,992.491840678465
LSO,2017,1069.36673247542
LSO,2018,1170.65569702819
LSO,2019,1082.05706777516
LTU,2010,11829.122609457
LTU,2011,14261.8433787325
LTU,2012,14288.1853493139
LTU,2013,15636.5252586048
LTU,2014,16446.1647181663
LTU,2015,14269.8039878287
LTU,2016,14934.2702840428
LTU,2017,16800.1510246099
LTU,2018,19247.2315367967
LTU,2019,19608.7943945553
LUX,2010,110885.991378721
LUX,2011,119025.057203467
LUX,2012,112584.676270958
LUX,2013,120000.140729859
LUX,2014,123678.702143275
LUX,2015,105462.012584423
LUX,2016,106899.293549552
LUX,2017,110193.213797228
LUX,2018,116926.759593905
LUX,2019,112696.649059674
LVA,2010,11188.4191700977
LVA,2011,12902.574053337
LVA,2012,13329.3499931271
LVA,2013,14484.4715282132
LVA,2014,15185.814581236
LVA,2015,13321.9753140616
LVA,2016,13838.5266823272
LVA,2017,15132.4958333982
LVA,2018,17252.1710428626
LVA,2019,17294.9751600969
MAC,2010,52591.8035225196
MAC,2011,67041.2823092952
MAC,2012,76051.6312325843
MAC,2013,87069.767003344
MAC,2014,88310.8119567344
MAC,2015,70070.2918001631
MAC,2016,69074.0363049212
MAC,2017,77704.9215312666
MAC,2018,83761.8171798142
MAC,2019,81967.699172769
MAF,2011,20930.5850690939
MAF,2014,20638.765189511
MAF,2019,19033.0594854512
MAR,2010,3067.9853515625
MAR,2011,3301.98876953125
MAR,2012,3164.17724609375
MAR,2013,3379.7431640625
MAR,2014,3435.40698242188
MAR,2015,3146.24780273438
MAR,2016,3140.85546875
MAR,2017,3296.52661132813
MAR,2018,3501.69799804688
MAR,2019,3508.09765625
MCO,2010,161853.920622244
MCO,2011,179363.984221513
MCO,2012,165444.651378771
MCO,2013,184940.663804718
MCO,2014,195693.570738894
MCO,2015,170437.101188261
MCO,2016,173604.753555915
MCO,2017,170663.375247872
MCO,2018,188298.315668437
MCO,2019,193746.785647412
MDA,2010,2436.79935102421
MDA,2011,2941.36224066021
MDA,2012,3044.8084324815
MDA,2013,3321.04397795719
MDA,2014,3289.95758568777
MDA,2015,2749.55137054338
MDA,2016,2847.08794770479
MDA,2017,3453.26727720294
MDA,2018,4156.44981956646
MDA,2019,4405.33418162155
MDG,2010,450.009391645726
MDG,2011,506.163691559309
MDG,2012,493.511162904211
MDG,2013,515.301589361832
MDG,2014,505.684922503435
MDG,2015,445.320069480568
MDG,2016,453.970714522463
MDG,2017,491.866848718929
MDG,2018,500.45718552916
MDG,2019,499.818837622534
MDV,2010,7173.59601844692
MDV,2011,7424.520410971
MDV,2012,7461.29703686309
MDV,2013,8236.08177944126
MDV,2014,8939.07416571472
MDV,2015,9644.90655028145
MDV,2016,9947.80744731739
MDV,2017,10509.628805812
MDV,2018,11423.2838427029
MDV,2019,11740.2724029785
MEX,2010,9728.80078237782
MEX,2011,10664.4944046282
MEX,2012,10744.1335229686
MEX,2013,11216.800851866
MEX,2014,11391.3773510244
MEX,2015,10021.2386124039
MEX,2016,9097.92397674769
MEX,2017,9649.27816772402
MEX,2018,10084.7937553679
MEX,2019,10369.5553585271
MHL,2010,3095.45768964722
MHL,2011,3319.39815439151
MHL,2012,3514.26515490383
MHL,2013,3677.90690791421
MHL,2014,3735.23977829545
MHL,2015,3764.34426229508
MHL,2016,4229.80988911945
MHL,2017,4592.83457628576
MHL,2018,4858.12079054875
MHL,2019,5292.33985502306
MKD,2010,4833.36586759968
MKD,2011,5416.86672931659
MKD,2012,5049.8265386157
MKD,2013,5626.26115664893
MKD,2014,5925.38592218015
MKD,2015,5262.68671928674
MKD,2016,5598.48622617967
MKD,2017,5955.2973863451
MKD,2018,6713.98925398989
MKD,2019,6718.85826635458
MLI,2010,827.617660082715
MLI,2011,941.574944706639
MLI,2012,878.217175344858
MLI,2013,903.190452512378
MLI,2014,940.243260037952
MLI,2015,838.11986940103
MLI,2016,872.468587171653
MLI,2017,924.057531692284
MLI,2018,996.379292136901
MLI,2019,971.949318638092
MLT,2010,21946.6070188242
MLT,2011,23516.9691282762
MLT,2012,22878.3131257656
MLT,2013,25415.5566806942
MLT,2014,27424.5765369278
MLT,2015,25529.6813131565
MLT,2016,26459.0772054811
MLT,2017,30317.2443357939
MLT,2018,33382.2677502638
MLT,2019,32421.9179753188
MMR,2010,1010.53417343401
MMR,2011,1213.62898703376
MMR,2012,1202.6658960055
MMR,2013,1199.09561597055
MMR,2014,1293.00042298688
MMR,2015,1166.73305546337
MMR,2016,1229.19713515893
MMR,2017,1272.82241830603
MMR,2018,1298.21310320785
MMR,2019,1425.98954211903
MNE,2010,6688.40259641346
MNE,2011,7325.64689244715
MNE,2012,6577.74033229273
MNE,2013,7172.92908521143
MNE,2014,7364.96590101549
MNE,2015,6491.19280618646
MNE,2016,6999.1358134109
MNE,2017,7758.36921956034
MNE,2018,8790.88152116679
MNE,2019,8842.48528706869
MNG,2010,2625.21881402433
MNG,2011,3736.04201455077
MNG,2012,4328.89001905655
MNG,2013,4340.14310544449
MNG,2014,4126.23975800524
MNG,2015,3838.92126989984
MNG,2016,3619.90026383792
MNG,2017,3645.96708669551
MNG,2018,4107.64288528468
MNG,2019,4347.54610314873
MNP,2010,14771.4037455399
MNP,2011,13598.7166094613
MNP,2012,14013.6003306158
MNP,2013,14632.8518897608
MNP,2014,15945.417608954
MNP,2015,17665.1007493109
MNP,2016,24225.474169342
MNP,2017,31225.6049960968
MNP,2018,26509.3628379893
MNP,2019,24496.6652122421
MOZ,2010,496.185839392659
MOZ,2011,618.17649286789
MOZ,2012,685.685748199513
MOZ,2013,686.505672517351
MOZ,2014,697.142680444123
MOZ,2015,610.563774706589
MOZ,2016,441.489734819071
MOZ,2017,470.93856305196
MOZ,2018,517.507260258101
MOZ,2019,519.09255091362
MRT,2010,1659.96369705455
MRT,2011,1931.19975525465
MRT,2012,1859.11733247641
MRT,2013,1934.24103064714
MRT,2014,1713.00865264234
MRT,2015,1554.94897871782
MRT,2016,1565.76575722696
MRT,2017,1615.00401327323
MRT,2018,1722.93528854073
MRT,2019,1767.072710621
MUS,2010,8000.37643182154
MUS,2011,9197.04299089459
MUS,2012,9291.23627601053
MUS,2013,9764.64413060045
MUS,2014,10366.3550754936
MUS,2015,9507.87133656424
MUS,2016,9965.72531085228
MUS,2017,10841.6847754844
MUS,2018,11643.4605962124
MUS,2019,11403.2527870674
MWI,2010,683.124694716799
MWI,2011,763.061000394572
MWI,2012,558.46208832772
MWI,2013,496.947368267313
MWI,2014,529.5133440206
MWI,2015,539.605363240686
MWI,2016,450.506105510719
MWI,2017,495.769683367165
MWI,2018,533.203173686705
MWI,2019,580.889816066776
MYS,2010,8899.34505544675
MYS,2011,10217.1068585031
MYS,2012,10600.5744240026
MYS,2013,10713.6407638899
MYS,2014,11013.3107334403
MYS,2015,9648.6797937523
MYS,2016,9476.53409809923
MYS,2017,9862.54806612235
MYS,2018,10901.8019954421
MYS,2019,10920.191763972
NAM,2010,5418.21633365814
NAM,2011,5834.7917675794
NAM,2012,5942.64680978673
NAM,2013,5346.62131149967
NAM,2014,5378.32326241205
NAM,2015,4774.10650865775
NAM,2016,4395.68776162376
NAM,2017,5143.96072323076
NAM,2018,5308.60813408705
NAM,2019,4731.9210318831
NCL,2010,35798.9084757829
NCL,2011,38835.9401851385
NCL,2012,35559.5672006157
NCL,2013,36671.1566752621
NCL,2014,37816.9558599295
NCL,2015,30858.7237060533
NCL,2016,30782.8544433514
NCL,2017,32354.7102832901
NCL,2018,34902.8968780031
NCL,2019,33411.3358835672
NER,2010,474.425692340831
NER,2011,510.75956176268
NER,2012,528.510104469655
NER,2013,552.103334363117
NER,2014,565.30989731175
NER,2015,485.662574175279
NER,2016,502.706475406446
NER,2017,521.804130023434
NER,2018,578.568035680892
NER,2019,561.691304349698
NGA,2010,2202.25672957344
NGA,2011,2418.41316975875
NGA,2012,2633.19734671361
NGA,2013,2872.79083379398
NGA,2014,3088.72131316169
NGA,2015,2585.73360671797
NGA,2016,2070.4127339595
NGA,2017,1876.34027111773
NGA,2018,2057.87944554011
NGA,2019,2265.15520863056
NIC,2010,1526.56706951408
NIC,2011,1679.71192084633
NIC,2012,1784.69836017555
NIC,2013,1835.43996363715
NIC,2014,1958.37047579547
NIC,2015,2074.45620634731
NIC,2016,2131.68704828322
NIC,2017,2182.61380995674
NIC,2018,2035.16549390507
NIC,2019,1958.62051528095
NLD,2010,51305.7338533973
NLD,2011,54701.7728030611
NLD,2012,50473.9442002689
NLD,2013,52602.2860520766
NLD,2014,53457.2234864322
NLD,2015,45793.8135434697
NLD,2016,46808.5291492503
NLD,2017,49513.6817346384
NLD,2018,53955.0770024266
NLD,2019,53554.9007491475
NOR,2010,88163.2085931423
NOR,2011,101221.813476644
NOR,2012,102175.919298374
NOR,2013,103553.840134417
NOR,2014,97666.6951838749
NOR,2015,74809.9658049898
NOR,2016,70867.3609970749
NOR,2017,76131.8384032764
NOR,2018,82792.8427113304
NOR,2019,76430.5889473338
NPL,2010,585.278491984574
NPL,2011,785.518656222132
NPL,2012,788.202937148377
NPL,2013,803.269595420477
NPL,2014,821.455224911731
NPL,2015,875.543635474862
NPL,2016,877.256454696737
NPL,2017,1034.28374906846
NPL,2018,1179.19843190389
NPL,2019,1203.14294706401
NRU,2010,4723.91708258679
NRU,2011,6480.90451339597
NRU,2012,9817.36872216004
NRU,2013,8974.51886874433
NRU,2014,9193.09784447237
NRU,2015,7703.43149943923
NRU,2016,8724.30700255019
NRU,2017,9613.41209082575
NRU,2018,11408.6947593898
NRU,2019,10776.8284610316
NZL,2010,33761.9009639947
NZL,2011,38431.7766788499
NZL,2012,40053.6991536369
NZL,2013,43000.4646849189
NZL,2014,44618.266973847
NZL,2015,38665.3723018158
NZL,2016,40113.7195382428
NZL,2017,42950.3841711138
NZL,2018,43257.0769238879
NZL,2019,42779.2298164101
OMN,2010,23570.1798147325
OMN,2011,25188.0074151885
OMN,2012,24642.2978768596
OMN,2013,23458.0233840053
OMN,2014,23160.6502252547
OMN,2015,18808.3077921839
OMN,2016,17110.1897460545
OMN,2017,17820.0661809335
OMN,2018,19901.7615642016
OMN,2019,19180.1864152801
PAK,2010,987.304571124485
PAK,2011,1131.73513834324
PAK,2012,1204.36475491585
PAK,2013,1225.4340119198
PAK,2014,1266.61340849959
PAK,2015,1380.47020838317
PAK,2016,1424.69161195897
PAK,2017,1519.23459514248
PAK,2018,1569.33814626355
PAK,2019,1390.41690981745
PAN,2010,8331.46421351868
PAN,2011,9662.29592216607
PAN,2012,11064.8063606203
PAN,2013,12273.3225037637
PAN,2014,13213.1989637473
PAN,2015,14082.6548502728
PAN,2016,14832.3611608191
PAN,2017,15694.6297454295
PAN,2018,16151.3273478476
PAN,2019,16477.9066285687
PER,2010,5072.11494019615
PER,2011,5861.35793645245
PER,2012,6519.37852981527
PER,2013,6746.80025696601
PER,2014,6667.13410360861
PER,2015,6231.71150338894
PER,2016,6217.03599995447
PER,2017,6736.16693725487
PER,2018,6978.49121548627
PER,2019,7037.00803692604
PHL,2010,2162.91375885614
PHL,2011,2383.91892522087
PHL,2012,2614.61644401308
PHL,2013,2781.27957677397
PHL,2014,2866.83803761407
PHL,2015,2909.85818010301
PHL,2016,2985.19564024046
PHL,2017,3038.12124959289
PHL,2018,3168.51036609727
PHL,2019,3400.78949767074
PLW,2010,10229.0878451837
PLW,2011,11000.879522071
PLW,2012,12145.3644807205
PLW,2013,12768.9086582049
PLW,2014,13726.0231442281
PLW,2015,15690.759707372
PLW,2016,16762.5723436534
PLW,2017,16034.1342914889
PLW,2018,16197.7265072415
PLW,2019,15841.1956399595
PNG,2010,1866.86889851208
PNG,2011,2288.37591141234
PNG,2012,2635.0873631547
PNG,2013,2560.77458976327
PNG,2014,2723.17529825196
PNG,2015,2484.5963398603
PNG,2016,2316.39479758492
PNG,2017,2477.76530986323
PNG,2018,2566.36833735041
PNG,2019,2575.77274140393
POL,2010,12567.7317676382
POL,2011,13867.6669408192
POL,2012,13087.420943321
POL,2013,13621.9023794031
POL,2014,14262.2841914116
POL,2015,12637.5220324406
POL,2016,12464.0121044827
POL,2017,13913.3415190124
POL,2018,15658.210586693
POL,2019,15874.5220531254
PRI,2010,26414.8810634548
PRI,2011,27170.0766543278
PRI,2012,27742.024476618
PRI,2013,28212.0499737431
PRI,2014,28576.0988023209
PRI,2015,29242.041465085
PRI,2016,29978.0889268918
PRI,2017,30328.4871132804
PRI,2018,30679.9181934488
PRI,2019,31830.5284993358
PRT,2010,22551.935098809
PRT,2011,23246.5425416481
PRT,2012,20593.4274224109
PRT,2013,21676.4859642714
PRT,2014,22120.6850127107
PRT,2015,19215.7813014347
PRT,2016,19980.2808866516
PRT,2017,21442.3842768879
PRT,2018,23541.1401075289
PRT,2019,23343.3628970034
PRY,2010,4750.96273669322
PRY,2011,5805.40154543044
PRY,2012,5642.1699167298
PRY,2013,6435.68342733182
PRY,2014,6652.25478942291
PRY,2015,5879.33792308671
PRY,2016,5775.1596339946
PRY,2017,6152.26711537703
PRY,2018,6258.44991640954
PRY,2019,5821.18199548637
PSE,2010,2557.07562356699
PSE,2011,2880.79843707909
PSE,2012,3067.43872735614
PSE,2013,3315.29753909282
PSE,2014,3352.11259506043
PSE,2015,3272.15432360708
PSE,2016,3527.61382413178
PSE,2017,3620.36048715937
PSE,2018,3562.33094270256
PSE,2019,3656.85827137011
PYF,2010,22494.806706186
PYF,2011,22831.5185348524
PYF,2012,20846.5457478364
PYF,2013,21955.6329264095
PYF,2014,22258.6321384251
PYF,2015,19166.9594761931
PYF,2016,19690.0775734589
PYF,2017,20826.9312492172
PYF,2018,21925.616043938
PYF,2019,21582.5892046801
QAT,2010,77387.3267885308
QAT,2011,103261.506539346
QAT,2012,108470.378825036
QAT,2013,103697.008372373
QAT,2014,95840.6310094498
QAT,2015,68985.2946961507
QAT,2016,61253.6375482797
QAT,2017,63279.8556949332
QAT,2018,71039.8490579352
QAT,2019,66841.3013484919
ROU,2010,8399.5374234284
ROU,2011,9560.6755277458
ROU,2012,8929.95366231474
ROU,2013,9497.67411615237
ROU,2014,10031.7710755404
ROU,2015,8977.01748158196
ROU,2016,9404.54005870715
ROU,2017,10727.9822007426
ROU,2018,12502.2624061935
ROU,2019,12992.0326104674
RUS,2010,10674.990234375
RUS,2011,14305.33203125
RUS,2012,15401.8515625
RUS,2013,15941.4482421875
RUS,2014,14055.47265625
RUS,2015,9277.7138671875
RUS,2016,8663.158203125
RUS,2017,10658.9130859375
RUS,2018,11211.8876953125
RUS,2019,11447.701171875
RWA,2010,593.624927744346
RWA,2011,651.133677964662
RWA,2012,706.8172686891
RWA,2013,704.92421796616
RWA,2014,724.957526109262
RWA,2015,733.998630392314
RWA,2016,729.519134044611
RWA,2017,758.300966737624
RWA,2018,771.773511057901
RWA,2019,810.051412137354
SAU,2010,22028.3901426586
SAU,2011,27126.7498747702
SAU,2012,28733.4375513452
SAU,2013,27865.465604962
SAU,2014,27805.4850319422
SAU,2015,23256.1549553531
SAU,2016,22267.7217050387
SAU,2017,23929.2907135982
SAU,2018,29360.0658968566
SAU,2019,29566.7933827436
SDN,2010,1305.63598632813
SDN,2011,1332.6572265625
SDN,2012,1019.22210693359
SDN,2013,1138.62780761719
SDN,2014,1275.43835449219
SDN,2015,1292.37963867188
SDN,2016,1033.21594238281
SDN,2017,966.505676269531
SDN,2018,731.027465820313
SDN,2019,709.975280761719
SEN,2010,1275.88357492357
SEN,2011,1374.67591873844
SEN,2012,1326.83798848379
SEN,2013,1379.83196553924
SEN,2014,1398.89137601382
SEN,2015,1218.00613555438
SEN,2016,1266.43957151587
SEN,2017,1356.80518449031
SEN,2018,1452.55612562445
SEN,2019,1431.18128932159
SGP,2010,47236.683084953
SGP,2011,53891.4570264372
SGP,2012,55547.5553077786
SGP,2013,56967.4257940383
SGP,2014,57564.8023114977
SGP,2015,55645.6068614606
SGP,2016,57005.5887176547
SGP,2017,61236.251270627
SGP,2018,66881.6067035265
SGP,2019,65952.0378959293
SLB,2010,1685.15499035363
SLB,2011,1924.05277323978
SLB,2012,2066.25352289833
SLB,2013,2161.39573596215
SLB,2014,2164.9442392168
SLB,2015,2045.47889485251
SLB,2016,2082.62989047871
SLB,2017,2143.57465243959
SLB,2018,2278.20633913383
SLB,2019,2223.66502559565
SLE,2010,685.039673490948
SLE,2011,761.146365577281
SLE,2012,937.504428180231
SLE,2013,1117.47183075115
SLE,2014,1117.7586465721
SLE,2015,964.575980888989
SLE,2016,844.416411175476
SLE,2017,779.186007841728
SLE,2018,845.914540460932
SLE,2019,844.049555179116
SLV,2010,3040.07300952878
SLV,2011,3330.60049486653
SLV,2012,3497.91256915509
SLV,2013,3582.26694005169
SLV,2014,3666.01248913873
SLV,2015,3790.34089108162
SLV,2016,3901.34014965811
SLV,2017,4020.12671373919
SLV,2018,4183.54620971358
SLV,2019,4320.11671534627
SMR,2010,56543.1898204098
SMR,2011,55601.3929703047
SMR,2012,47945.8991734281
SMR,2013,50807.8289138024
SMR,2014,51260.4938347125
SMR,2015,43146.8240435428
SMR,2016,44359.4797662688
SMR,2017,45192.0279766943
SMR,2018,47950.6880557136
SMR,2019,46627.0122356944
SOM,2010,219.202453852397
SOM,2011,235.325945610434
SOM,2012,350.261946720512
SOM,2013,393.398703952979
SOM,2014,429.431656725102
SOM,2015,445.583080073396
SOM,2016,460.928490585175
SOM,2017,510.939952317726
SOM,2018,509.525801898508
SOM,2019,539.893931565407
SRB,2010,5970.92660940072
SRB,2011,7082.2861666075
SRB,2012,6263.04086072815
SRB,2013,7040.41812068781
SRB,2014,6886.67809068704
SRB,2015,5820.3215576888
SRB,2016,5982.37030126471
SRB,2017,6548.03653824187
SRB,2018,7559.86165747394
SRB,2019,7755.632986437
SSD,2010,1498.27034985194
SSD,2011,1448.98435006408
SSD,2012,1109.26050083408
SSD,2013,1650.18943353528
SSD,2014,1242.73450181032
SSD,2015,1080.14718624765
STP,2010,1045.20958234528
STP,2011,1219.80189089671
STP,2012,1210.79264672325
STP,2013,1382.5757842916
STP,2014,1489.67633417608
STP,2015,1298.10946596396
STP,2016,1434.87018050521
STP,2017,1555.79477812888
STP,2018,1825.59971753966
STP,2019,1935.2931816596
SUR,2010,7943.60482816915
SUR,2011,7949.88867218383
SUR,2012,8851.24050668908
SUR,2013,9043.19281529222
SUR,2014,9108.18905406764
SUR,2015,8813.61705392067
SUR,2016,5644.2061057532
SUR,2017,6049.52128553675
SUR,2018,6665.74180472239
SUR,2019,6629.66775248603
SVK,2010,16899.448680529
SVK,2011,18469.4354316836
SVK,2012,17516.9691054078
SVK,2013,18312.7805149823
SVK,2014,18770.9289896545
SVK,2015,16442.0760860018
SVK,2016,16636.0769133073
SVK,2017,17645.5298716761
SVK,2018,19573.3717031314
SVK,2019,19406.0589683582
SVN,2010,23329.8417691156
SVN,2011,24940.6284841605
SVN,2012,22442.1417859955
SVN,2013,23236.9655321695
SVN,2014,24013.0682060959
SVN,2015,20697.2748530619
SVN,2016,21447.8377796036
SVN,2017,23303.077705959
SVN,2018,25888.0481065655
SVN,2019,25814.1687167572
SWE,2010,52542.8274141037
SWE,2011,60379.7748160321
SWE,2012,57749.8251328664
SWE,2013,60844.2767113975
SWE,2014,59583.7140001673
SWE,2015,51197.9529341175
SWE,2016,51820.3972482676
SWE,2017,53300.8587281785
SWE,2018,54181.9069780904
SWE,2019,51773.0464558993
SWZ,2010,3992.95199562618
SWZ,2011,4312.34243414155
SWZ,2012,4347.99569336631
SWZ,2013,3951.12008139006
SWZ,2014,3771.90796458406
SWZ,2015,3420.75357067279
SWZ,2016,3239.80707501414
SWZ,2017,3853.99147918102
SWZ,2018,3973.46344933667
SWZ,2019,3913.12643969301
SXM,2010,26403.8143692163
SXM,2011,27317.5178881974
SXM,2012,28149.0997855041
SXM,2013,28529.7324687053
SXM,2014,37134.912423099
SXM,2015,37839.6283815163
SXM,2016,37308.6147795736
SXM,2017,34701.3058494468
SXM,2018,31708.3110124742
SXM,2019,34861.469528968
SYC,2010,10934.79494629
SYC,2011,12110.0937461973
SYC,2012,12337.1554669388
SYC,2013,14821.2921476077
SYC,2014,15188.1902175113
SYC,2015,15333.1051727105
SYC,2016,16566.9946042294
SYC,2017,17480.3651911372
SYC,2018,18440.2340460932
SYC,2019,19141.5118743615
SYR,2010,2730.61477118949
SYR,2011,2952.14349372257
SYR,2012,1897.66115018696
SYR,2013,985.892669227054
SYR,2014,1060.59105886854
SYR,2015,847.731631942565
SYR,2016,656.3490586313
SYR,2017,851.502005254153
SYR,2018,1098.0668642357
SYR,2019,1109.53926036049
TCA,2010,23093.8498268267
TCA,2011,23626.726317837
TCA,2012,22633.9527500233
TCA,2013,22412.2069354887
TCA,2014,24014.2653352354
TCA,2015,25736.101625461
TCA,2016,26946.4178520162
TCA,2017,25614.8372710646
TCA,2018,31625.616593277
TCA,2019,31780.5217068989
TCD,2010,1141.80069268412
TCD,2011,1308.1421872538
TCD,2012,1354.34344701937
TCD,2013,1304.88742971475
TCD,2014,1278.78981422494
TCD,2015,993.990730610869
TCD,2016,861.831767630746
TCD,2017,854.46120040098
TCD,2018,948.656629871231
TCD,2019,893.336441643325
TGO,2010,704.987164181378
TGO,2011,783.989380490906
TGO,2012,762.392047587088
TGO,2013,826.543259457126
TGO,2014,855.585284856656
TGO,2015,751.052405084336
TGO,2016,772.581787093976
TGO,2017,792.765487219069
TGO,2018,851.130806891807
TGO,2019,826.260654099894
THA,2010,4973.86288823778
THA,2011,5373.6232832898
THA,2012,5725.52802835463
THA,2013,6018.08244729255
THA,2014,5801.1978916205
THA,2015,5688.85335397884
THA,2016,5833.57715617098
THA,2017,6413.09182530343
THA,2018,7099.77650081458
THA,2019,7605.69657797759
TJK,2010,737.338883219356
TJK,2011,833.601978202852
TJK,2012,952.452819695469
TJK,2013,1028.19704279396
TJK,2014,1081.54402932039
TJK,2015,956.916310930656
TJK,2016,788.710481734485
TJK,2017,829.45714764957
TJK,2018,834.288404578801
TJK,2019,871.022372934846
TKM,2010,4058.53937000739
TKM,2011,5143.61929334647
TKM,2012,6053.8748468749
TKM,2013,6599.64529055481
TKM,2014,7164.14536184006
TKM,2015,5759.497903834
TKM,2016,5686.98040962764
TKM,2017,5828.4816623489
TKM,2018,6125.05169712085
TKM,2019,6648.0348960628
