iso3,year,life_expectancy,alcohol_lpa,tobacco_pct,phys_inactive_pct,pm25_ugm3,gdp_pc_usd
ABW,2010,74.297,,,,,24093.1401510626
ABW,2011,74.578,,,,,25712.3843015186
ABW,2012,74.841,,,,,25119.6655449838
ABW,2013,75.072,,,,,25813.5767274227
ABW,2014,75.261,,,,,26129.8390617693
ABW,2015,75.405,,,,,27458.2253310273
ABW,2016,75.54,,,,,27441.5296617282
ABW,2017,75.62,,,,,28440.051963759
ABW,2018,75.88,,,,,30082.1276448186
ABW,2019,76.019,,,,,31096.2050738676
AFG,2010,60.702,0.012,30.2,26.4,49.6793770289443,560.621505463146
AFG,2011,61.25,0.008,29.48,26.9,61.8170559083924,606.694676337726
AFG,2012,61.735,0.004,28.76,27.4,70.9223165078033,651.417134470046
AFG,2013,62.188,0.004,28.04,27.9,73.1318159038053,637.087099117099
AFG,2014,62.26,0.004,27.32,28.5,77.1437275538632,625.054941813938
AFG,2015,62.27,0.009,26.6,29.1,73.4908176326415,565.569730408751
AFG,2016,62.646,0.013,26.6,29.7,72.7659101386992,522.082215583898
AFG,2017,62.406,0.017,26.6,30.3,65.8623470043896,525.469770891619
AFG,2018,62.443,0.016,26.6,30.9,67.2271774798558,491.337221382603
AFG,2019,62.941,0.016,26.6,31.5,58.3308722306744,496.6025042585
AGO,2010,57.242,8.32,,19.5,24.17805671622,3597.34293216332
AGO,2011,58.093,8.59,,19.2,24.337940171596,4615.91059831778
AGO,2012,58.916,8.61,,19.0,24.4804929012722,5086.02740086376
AGO,2013,59.705,8.74,,18.7,24.5386584342125,5057.74787833163
AGO,2014,60.396,8.32,,18.5,23.9455836380328,5005.9997412707
AGO,2015,61.042,7.76,,18.3,25.0021502571501,3213.90261080059
AGO,2016,61.619,7.01,,18.1,25.1807008149163,1807.95294072643
AGO,2017,62.122,6.67,,17.9,23.9591508117097,2437.25971190821
AGO,2018,62.622,6.17,,17.8,24.2650153621146,2538.59139143371
AGO,2019,63.051,6.17,,17.6,24.5988113283925,2189.85571407618
ALB,2010,78.414,5.9,28.3,21.2,20.8141104654758,4149.14469936847
ALB,2011,78.303,5.58,27.72,21.4,22.7999042481871,4465.70914328865
ALB,2012,78.084,5.37,27.14,21.6,20.9627204112539,4222.3470988913
ALB,2013,77.995,5.04,26.56,21.8,19.4075322522058,4420.23461988353
ALB,2014,78.029,5.0,25.98,22.0,19.3679442180935,4602.23051443229
ALB,2015,78.358,5.04,25.4,22.2,19.121557306579,3981.72662261867
ALB,2016,78.643,5.13,25.4,22.5,17.602163992984,4168.37544462548
ALB,2017,78.9,5.13,25.4,22.7,18.5552438171978,4614.0479692596
ALB,2018,79.238,5.11,25.4,23.0,19.0461862321065,5365.48880180298
ALB,2019,79.467,5.11,25.4,23.3,15.70470712234,5460.4305086932
AND,2010,84.197,10.78,35.7,31.8,12.375135954824,42746.8309526019
AND,2011,84.296,10.47,35.72,31.4,13.4732948489243,46657.1561173756
AND,2012,84.334,10.32,35.74,30.9,12.2593146393596,41500.5435791686
AND,2013,84.406,10.14,35.76,30.5,11.2698563251216,42470.3161159692
AND,2014,84.485,10.38,35.78,30.1,10.4359992732348,44369.659691379
AND,2015,84.532,10.76,35.8,29.6,11.1088936507291,38654.9347203095
AND,2016,84.489,11.19,35.8,29.2,10.1068248002358,40129.8192007698
AND,2017,84.359,11.1,35.8,28.8,10.0219190390452,40672.9943348258
AND,2018,84.242,11.05,35.8,28.5,9.89580638748632,42819.7745797624
AND,2019,84.098,11.05,35.8,28.1,9.01087465277866,41257.8045846483
ARE,2010,81.886,1.96,13.3,56.9,42.4230172315555,43696.6712590463
ARE,2011,81.898,1.99,12.88,57.7,46.4897172925459,50789.050540755
ARE,2012,81.913,2.04,12.46,58.5,49.8585704896572,52034.4762476071
ARE,2013,81.95,2.13,12.04,59.3,43.6717315179427,52023.5170959441
ARE,2014,81.99,2.25,11.62,60.1,38.4444708976302,51381.4069901746
ARE,2015,82.076,2.37,11.2,60.9,48.347575903809,43534.9972694631
ARE,2016,82.195,2.43,11.2,61.7,43.0819708202795,41326.4018161569
ARE,2017,82.388,2.43,11.2,62.5,44.2485056396036,42340.5917160161
ARE,2018,82.449,2.37,11.2,63.2,45.9879061419392,45689.8570049401
ARE,2019,82.596,2.37,11.2,63.9,41.955626323257,44251.4541398817
ARG,2010,75.68,7.69,29.0,35.5,13.9279831494715,10260.1313108254
ARG,2011,76.1,8.11,28.52,35.7,14.2389306717038,12704.2831819684
ARG,2012,75.802,8.4,28.04,35.9,13.3571618542264,12949.717486654
ARG,2013,75.829,8.48,27.560000000000002,36.1,14.7643699932772,12963.675773326
ARG,2014,76.268,8.63,27.080000000000002,36.3,13.9500593062949,12233.1444119186
ARG,2015,76.6,8.57,26.6,36.6,14.6245514656634,13679.6264980954
ARG,2016,76.105,8.6,26.6,36.8,14.2700594540808,12699.9623137756
ARG,2017,76.543,8.34,26.6,37.1,13.9690174802422,14532.5009308511
ARG,2018,76.77,8.04,26.6,37.4,14.1850800443346,11752.7998922979
ARG,2019,76.847,8.04,26.6,37.6,14.3996238920365,9955.97478680428
ARM,2010,73.1731707317073,5.06,28.8,24.3,34.4470166846987,3041.34450723339
ARM,2011,73.8170731707317,5.03,28.48,24.4,41.8107255386856,3349.55309771906
ARM,2012,74.119512195122,4.91,28.16,24.6,43.2896148307344,3511.56399687426
ARM,2013,74.6219512195122,4.96,27.84,24.7,41.050500477264,3680.16692158886
ARM,2014,74.8731707317073,4.99,27.52,24.9,38.639237611456,3852.11800610384
ARM,2015,74.8707317073171,4.98,27.2,25.1,38.1148586893988,3512.39350276709
ARM,2016,74.8682926829268,4.88,27.2,25.3,35.8609078798257,3524.42476874707
ARM,2017,75.2170731707317,4.85,27.2,25.5,34.0153569947094,3869.05373867752
ARM,2018,75.619512195122,4.98,27.2,25.7,34.201366074335,4196.00562301769
ARM,2019,76.2219512195122,4.98,27.2,25.9,32.6618235324139,4597.22887399548
ASM,2010,72.587,,,,6.1247872217854,10375.1720141957
ASM,2011,72.662,,,,5.78713264863392,10383.459331451
ASM,2012,72.709,,,,5.89952284418671,11745.4899153958
ASM,2013,72.769,,,,6.0364805967779,11813.5022034589
ASM,2014,72.687,,,,6.38148164002644,12026.3344929488
ASM,2015,72.654,,,,6.34587688465646,12727.4102651386
ASM,2016,72.64,,,,6.92969282658657,12843.3342903627
ASM,2017,72.801,,,,6.92339918062073,11863.6839452565
ASM,2018,72.794,,,,6.98174556652016,12552.0546868861
ASM,2019,72.751,,,,6.72853173807719,12886.1359517218
ATG,2010,76.701,5.74,,33.5,17.5974662934196,15217.3950790922
ATG,2011,77.023,5.91,,33.9,17.2285490405827,14911.7275084471
ATG,2012,77.1,6.44,,34.2,17.5622893176979,15639.8078114787
ATG,2013,77.05,7.0,,34.6,18.0647918322846,15051.5113587425
ATG,2014,76.912,7.24,,35.0,18.1521399923532,15532.1062063584
ATG,2015,76.892,7.39,,35.3,19.7963197860936,16077.6340769406
ATG,2016,76.968,7.73,,35.7,19.9208792974299,16556.8551801588
ATG,2017,77.03,8.26,,36.1,19.0159494088973,16965.7288273816
ATG,2018,77.132,8.51,,36.5,18.9233007168875,18273.4270684912
ATG,2019,77.168,8.51,,36.9,19.0584631585727,18896.3721832248
AUS,2010,81.6951219512195,11.1,18.4,26.2,7.44515168368333,52144.6654705468
AUS,2011,81.8951219512195,10.9,17.9,26.2,7.32070663499973,62605.600458306
AUS,2012,82.0463414634146,10.72,17.4,26.1,7.53280029437137,68072.8732340801
AUS,2013,82.1487804878049,10.58,16.9,26.0,7.4331406197536,68190.7010035651
AUS,2014,82.3,10.46,16.4,25.9,7.38760302103561,62544.0873773726
AUS,2015,82.4,10.39,15.9,25.8,7.18466162026884,56739.0265346593
AUS,2016,82.4487804878049,10.25,15.9,25.8,7.20069562395068,49888.0410842736
AUS,2017,82.5,10.19,15.9,25.7,7.4285359593217,53901.7145392154
AUS,2018,82.7487804878049,10.09,15.9,25.6,7.74121920379958,57196.4220783778
AUS,2019,82.9,10.09,15.9,25.6,9.33099031566264,54972.7017885437
AUT,2010,80.5804878048781,12.23,37.2,26.8,15.9865901400578,46611.1393420232
AUT,2011,80.9829268292683,12.35,36.06,26.2,16.3676317593698,51116.8953522042
AUT,2012,80.9365853658537,12.34,34.92,25.5,14.7199011900978,48250.4059142637
AUT,2013,81.1365853658537,12.49,33.78,24.9,14.6599487004805,50305.3545774973
AUT,2014,81.490243902439,12.33,32.64,24.2,12.9541454673827,51314.9722616322
AUT,2015,81.190243902439,12.19,31.5,23.6,13.5999635409,43915.228020857
AUT,2016,81.6414634146342,11.93,31.5,23.0,12.5143795701306,45061.4993920192
AUT,2017,81.6439024390244,11.92,31.5,22.4,12.1557592255042,47163.7425775142
AUT,2018,81.6926829268293,11.97,31.5,21.9,12.5861934480679,51194.0749841299
AUT,2019,81.8951219512195,11.97,31.5,21.3,11.4645937760057,49885.9947355204
AZE,2010,70.309,1.81,24.0,22.5,23.1201756676417,5843.5337683582
AZE,2011,70.565,1.78,23.6,22.6,27.4281061456644,7189.81869211976
AZE,2012,71.08,1.51,23.2,22.6,29.1805878419231,7495.86527658099
AZE,2013,71.485,1.41,22.8,22.7,28.2339828650537,7875.34536661549
AZE,2014,71.93,1.4,22.4,22.8,26.4192082058383,7890.84028062087
AZE,2015,72.349,1.44,22.0,22.9,25.1867220505416,5500.50364628486
AZE,2016,72.568,1.46,22.0,23.1,24.3527968807853,3880.6852276838
AZE,2017,72.694,1.59,22.0,23.2,23.2421881518978,4147.1981423222
AZE,2018,73.016,1.97,22.0,23.3,23.2360923544978,4739.7943123408
AZE,2019,73.29,1.97,22.0,23.5,22.023834941184,4805.75371765917
BDI,2010,57.088,6.17,17.3,15.4,29.441963936206,216.727705301976
BDI,2011,57.804,5.24,16.7,15.2,30.469165919309,230.070577369084
BDI,2012,58.501,4.66,16.1,15.0,30.6146104955934,231.688496393569
BDI,2013,59.179,4.08,15.5,14.9,29.7513341993496,234.843045388828
BDI,2014,59.764,4.34,14.9,14.7,31.2135166042476,250.540481111877
BDI,2015,60.107,4.19,14.3,14.6,30.120746318795,280.966831311923
BDI,2016,60.789,4.19,14.3,14.5,30.7630623664928,235.286205393908
BDI,2017,61.345,4.15,14.3,14.4,29.3039698472733,236.694472592753
BDI,2018,61.806,4.13,14.3,14.4,28.3384994863636,224.89939239264
BDI,2019,62.18,4.13,14.3,14.3,28.7747369895123,210.236494521532
BEL,2010,80.1829268292683,11.33,29.0,37.0,16.9737148284819,44197.393671162
BEL,2011,80.5853658536585,11.32,28.8,35.9,16.3662739599691,47760.8298776546
BEL,2012,80.3853658536585,11.33,28.6,34.8,15.2150084633195,44874.1709182123
BEL,2013,80.5878048780488,11.47,28.4,33.8,14.3697873081768,46964.5946777056
BEL,2014,81.2878048780488,11.56,28.2,32.8,12.9003587052878,47995.7786961339
BEL,2015,80.9926829268293,11.24,28.0,31.8,13.3390429399775,40893.804537772
BEL,2016,81.4390243902439,10.79,28.0,30.8,12.3939007132505,41854.5498296444
BEL,2017,81.4926829268293,10.38,28.0,29.9,12.7691577876359,44035.3239358548
BEL,2018,81.5951219512195,10.28,28.0,28.9,12.4925874999047,47487.2100392561
BEL,2019,81.9951219512195,10.28,28.0,28.0,11.2143791835506,46716.6227467964
BEN,2010,58.387,6.61,10.9,17.1,44.8496835809048,973.244254931526
BEN,2011,58.462,8.65,10.44,17.1,47.392759069621,1059.41358852588
BEN,2012,58.559,8.82,9.98,17.1,51.5628188212507,1071.5258366283
BEN,2013,58.863,8.67,9.52,17.1,42.0881252510416,1168.92699279226
BEN,2014,59.008,8.45,9.06,17.1,42.0112596872744,1204.39918670094
BEN,2015,59.123,8.1,8.6,17.2,66.6561284323416,1002.41886879614
BEN,2016,59.283,7.9,8.6,17.3,59.4793406242621,1010.5338961993
BEN,2017,59.528,8.09,8.6,17.3,58.3879587239383,1054.97408066814
BEN,2018,59.71,8.35,8.6,17.4,54.0562679352757,1151.7409703472
BEN,2019,59.888,8.35,8.6,17.6,46.5625275293874,1130.82135339795
BFA,2010,56.343,8.11,20.9,16.5,58.9472546424185,624.957252224766
BFA,2011,57.001,8.14,20.24,16.5,55.571613014377,725.024767725475
BFA,2012,57.457,8.16,19.58,16.5,61.7629044746867,731.470138867833
BFA,2013,57.903,8.69,18.92,16.5,48.6056903850732,759.762065168498
BFA,2014,58.331,9.16,18.26,16.5,49.9195641760489,764.861675106225
BFA,2015,58.778,9.66,17.6,16.5,71.873244459767,630.124750752312
BFA,2016,59.173,9.72,17.6,16.5,66.0917117316937,663.742364842886
BFA,2017,59.578,9.76,17.6,16.6,60.3100692778775,709.091535894695
BFA,2018,59.972,9.81,17.6,16.6,58.1036119011901,777.465618514048
BFA,2019,60.184,9.81,17.6,16.7,50.7057233570721,764.853077774946
BGD,2010,68.009,0.004,44.2,20.8,42.1588186962047,757.385280361508
BGD,2011,68.499,0.004,43.14,20.7,52.2951110557553,837.336944695647
BGD,2012,68.989,0.005,42.08,20.6,65.1638389348551,859.680536375497
BGD,2013,69.487,0.005,41.02,20.6,64.3758949024465,958.262989798283
BGD,2014,70.016,0.005,39.96,20.5,68.3283645116627,1094.46199702838
BGD,2015,70.543,0.005,38.9,20.5,64.1084295201163,1224.38647668165
BGD,2016,71.075,0.005,38.9,20.4,63.6784141329752,1649.28380858601
BGD,2017,71.606,0.005,38.9,20.4,58.3439766448258,1811.08221668646
BGD,2018,72.122,0.005,38.9,20.4,59.513577848333,1965.24372731467
BGD,2019,72.625,0.005,38.9,20.3,50.3645265388691,2129.79896954606
BGR,2010,73.5121951219512,10.66,43.0,25.1,22.9310518892306,6853.94805511171
BGR,2011,74.1634146341463,10.87,42.68,25.7,26.1914143794342,7849.58061302818
BGR,2012,74.3146341463415,11.03,42.36,26.2,23.0863811610061,7431.95789508871
BGR,2013,74.8609756097561,11.16,42.04,26.8,21.490052956786,7795.98092108928
BGR,2014,74.4658536585366,11.18,41.72,27.4,21.9921500133613,8069.60005667684
BGR,2015,74.6146341463415,11.44,41.4,28.0,20.7936901250081,7268.65445473873
BGR,2016,74.8121951219512,11.65,41.4,28.5,19.979167405734,7822.49923292968
BGR,2017,74.8146341463415,11.85,41.4,29.1,20.0337858184501,8696.68930427924
BGR,2018,74.9634146341464,11.92,41.4,29.7,19.7159830127087,9872.38507789106
BGR,2019,75.1121951219512,11.92,41.4,30.4,17.5380256575647,10372.8044341114
BHR,2010,78.593,2.35,18.3,34.8,63.301530702615,21819.3291098099
BHR,2011,79.141,2.27,18.0,35.1,66.7273263961034,25032.7867743333
BHR,2012,79.622,2.14,17.7,35.4,70.0606736033788,26438.6733230428
BHR,2013,79.998,2.08,17.400000000000002,35.7,68.1447019157403,26989.7601148469
BHR,2014,80.214,2.0,17.1,36.0,59.1499735070702,26451.7965647453
BHR,2015,80.338,1.89,16.8,36.3,71.5594978371491,23734.0551143019
BHR,2016,80.407,1.77,16.8,36.7,64.2193035294402,23800.001440631
BHR,2017,80.407,1.65,16.8,37.0,61.237494601176,24784.7693514607
BHR,2018,80.412,1.58,16.8,37.3,71.8872328410934,26324.4066549559
BHR,2019,80.471,1.58,16.8,37.6,59.9655174851019,27259.7438599327
BHS,2010,73.449,4.33,11.5,37.6,17.4260245684517,27473.100430502
BHS,2011,73.571,4.36,11.48,37.6,17.6418562262103,27090.8376801379
BHS,2012,73.707,4.37,11.46,37.5,18.0358159965462,28552.0242683151
BHS,2013,73.93,4.36,11.44,37.5,17.7211235938828,27642.7419759179
BHS,2014,74.029,4.35,11.42,37.4,18.5387484151285,29137.2175632622
BHS,2015,73.805,4.36,11.4,37.4,19.1256311837319,30719.405417469
BHS,2016,74.042,4.37,11.4,37.4,18.49778336767,30616.5363157284
BHS,2017,74.031,4.38,11.4,37.3,18.3612464143857,31875.4881749619
BHS,2018,74.062,4.39,11.4,37.3,18.5796799431178,32642.3353203452
BHS,2019,71.408,4.39,11.4,37.3,18.5659528939643,33640.3369861278
BIH,2010,76.827,5.74,41.1,17.1,35.2512805561859,4506.47828548389
BIH,2011,76.963,5.78,40.64,17.4,39.4031643248459,4982.69375768263
BIH,2012,77.037,5.82,40.18,17.6,35.5046711262656,4693.78899115381
BIH,2013,77.129,5.81,39.72,17.9,33.7419045514665,5034.56616016469
BIH,2014,77.089,5.83,39.26,18.2,32.4817989014897,5206.06558252
BIH,2015,77.073,5.95,38.8,18.5,33.8055310132726,4662.25883724069
BIH,2016,77.124,6.15,38.8,18.8,30.384676952561,4928.5665251728
BIH,2017,77.385,6.33,38.8,19.2,30.9018207776211,5345.01985489192
BIH,2018,77.942,6.38,38.8,19.5,32.4989922059154,6047.84584261133
BIH,2019,77.394,6.38,38.8,19.9,26.7157922521039,6122.3753450882
BLR,2010,70.4048780487805,14.99,36.4,16.3,20.9366064365372,6034.67885177216
BLR,2011,70.5536585365854,14.82,35.8,16.1,18.6953550823705,6527.6593428786
BLR,2012,71.9658536585366,14.22,35.199999999999996,15.9,18.0675396231787,6953.21591683101
BLR,2013,72.4707317073171,13.18,34.6,15.7,18.9735248940446,7998.0802045456
BLR,2014,72.9707317073171,11.96,34.0,15.4,19.3974713758219,8341.31809294883
BLR,2015,73.6243902439025,11.04,33.4,15.2,17.6059281150121,5967.05595058777
BLR,2016,73.8268292682927,10.55,33.4,15.0,15.8319434819688,5039.77560949445
BLR,2017,74.1292682926829,10.64,33.4,14.8,15.7775132293532,5785.54491935194
BLR,2018,74.1756097560976,10.9,33.4,14.6,16.9825400264261,6360.037502312
BLR,2019,74.2268292682927,10.9,33.4,14.5,15.6177925850738,6837.77339645635
BLZ,2010,70.875,6.13,11.0,36.7,22.6250549970911,5451.13897172477
BLZ,2011,70.975,6.11,10.8,37.1,25.0167214312121,5582.22170621269
BLZ,2012,71.134,6.15,10.6,37.5,23.7091047742089,5709.68918765363
BLZ,2013,71.276,6.27,10.4,37.8,26.8732782139428,5950.20299917747
BLZ,2014,71.437,6.37,10.2,38.2,26.766330789615,6128.14288539305
BLZ,2015,71.647,6.34,10.0,38.6,27.5566748212023,6154.49593498217
BLZ,2016,71.843,6.15,10.0,39.0,25.608806996967,6142.49873185177
BLZ,2017,72.062,5.92,10.0,39.4,26.1751165590281,6072.58267640581
BLZ,2018,72.322,5.71,10.0,39.9,26.7474102969967,6031.28139580144
BLZ,2019,72.577,5.71,10.0,40.3,26.1465334719171,6190.04792278445
BMU,2010,79.414,,,,7.16366509065494,104111.824244802
BMU,2011,79.651,,,,6.91539194729686,99049.0169927667
BMU,2012,79.847,,,,6.97250277678657,100213.493385287
BMU,2013,80.016,,,,6.61259153374615,101704.40746217
BMU,2014,80.199,,,,7.0538148738716,100961.576602811
BMU,2015,80.338,,,,6.97448269449194,104855.366822135
BMU,2016,80.476,,,,7.54273526156963,108747.356144305
BMU,2017,80.686,,,,7.67124972072296,112339.425587467
BMU,2018,80.986,,,,7.39756678060384,113204.82210838
BMU,2019,81.251,,,,7.20679905172813,115798.040775578
BOL,2010,66.003,4.66,20.7,21.9,30.5811442072612,1929.78373077158
BOL,2011,66.282,4.52,19.84,21.9,27.3182933267548,2315.52121930607
BOL,2012,66.586,4.45,18.98,21.9,28.0697541353735,2575.59857098084
BOL,2013,66.777,4.4,18.119999999999997,21.9,26.0957496962253,2870.02377000756
BOL,2014,66.97,4.35,17.259999999999998,21.9,26.9415449050283,3041.43503162408
BOL,2015,67.205,4.31,16.4,22.0,27.4574711709407,2996.01289811344
BOL,2016,67.392,4.26,16.4,22.0,28.0546140290721,3035.87347732132
BOL,2017,67.536,4.19,16.4,22.1,26.5418633872389,3306.30301224425
BOL,2018,67.699,4.1,16.4,22.2,25.1667590386614,3500.72642189887
BOL,2019,67.82,4.1,16.4,22.2,24.4849924422413,3503.89601123129
BRA,2010,73.779,8.63,17.4,35.0,14.9274921822751,11403.2821278747
BRA,2011,74.047,8.69,16.9,35.4,15.539471795948,13396.6243562986
BRA,2012,74.335,8.57,16.4,35.9,14.6007414104339,12521.7213519966
BRA,2013,74.609,8.5,15.899999999999999,36.3,13.8897320409453,12458.8912138813
BRA,2014,74.823,8.34,15.4,36.7,13.7916487838641,12274.9939689363
BRA,2015,75.106,8.2,14.9,37.2,12.4042007642389,8936.19661712113
BRA,2016,75.081,8.0,14.9,37.6,12.1085038135727,8836.28652735657
BRA,2017,75.383,7.79,14.9,38.1,12.2193388464901,10080.5092819305
BRA,2018,75.633,7.67,14.9,38.6,12.2516401526844,9300.66164923219
BRA,2019,75.809,7.67,14.9,39.0,12.3488400923542,9029.83326681073
BRB,2010,75.488,8.27,8.1,39.1,21.1354483055595,18860.3833703309
BRB,2011,75.599,8.35,8.0,39.5,20.745049418333,19345.9953139542
BRB,2012,75.737,8.48,7.8999999999999995,39.9,21.1846141376653,19034.0708028512
BRB,2013,75.816,8.64,7.8,40.3,21.7944467458479,19308.0091116993
BRB,2014,75.926,8.85,7.699999999999999,40.7,22.3938111163809,19277.9423599235
BRB,2015,76.055,9.18,7.6,41.1,24.1787536225197,18954.2913724506
BRB,2016,76.168,9.4,7.6,41.5,24.4150757393389,19065.8069800213
BRB,2017,76.237,9.49,7.6,42.0,23.2878109296981,19692.7606711615
BRB,2018,76.378,9.47,7.6,42.4,23.2651852221243,20055.915870771
BRB,2019,76.495,9.47,7.6,42.8,23.3255430894091,20583.7265786414
BRN,2010,74.82,0.28,16.5,28.9,6.28886801670278,34937.5555174068
BRN,2011,74.835,0.42,16.48,29.2,7.22534325195967,46382.8274456238
BRN,2012,74.843,0.51,16.46,29.5,7.64174071359111,46968.5971144517
BRN,2013,74.854,0.47,16.439999999999998,29.7,7.81045226819353,44003.0644293856
BRN,2014,74.862,0.41,16.419999999999998,30.0,8.03840256929202,41026.508391054
BRN,2015,74.88,0.41,16.4,30.3,7.76801290951484,30625.128732694
BRN,2016,74.905,0.41,16.4,30.6,7.70809372713425,26663.2973199878
BRN,2017,74.943,0.41,16.4,30.9,7.23064895379441,28024.3824618568
BRN,2018,74.992,0.41,16.4,31.2,7.49485587718805,30988.1190497851
BRN,2019,75.049,0.41,16.4,31.6,7.94585811311948,30426.5730284202
BTN,2010,68.765,0.68,24.9,10.7,25.8636494610431,2435.5798056672
BTN,2011,69.28,0.83,24.299999999999997,10.5,30.4700767007183,2787.97967608562
BTN,2012,69.759,0.9,23.7,10.4,38.1315714688966,2751.2128864294
BTN,2013,70.161,0.85,23.099999999999998,10.3,37.4162437152675,2679.95217201538
BTN,2014,70.504,0.57,22.5,10.2,40.2981530542455,2849.49998647303
BTN,2015,70.797,0.32,21.9,10.1,37.4856911286561,2954.04081911097
BTN,2016,71.119,0.18,21.9,10.1,36.9416122831151,3152.30905106786
BTN,2017,71.413,0.2,21.9,10.0,33.8115150358203,3435.28804735662
BTN,2018,71.711,0.2,21.9,10.0,34.0838819368766,3400.20417245342
BTN,2019,72.005,0.2,21.9,10.0,30.051897764158,3576.87987100503
BWA,2010,59.137,7.47,25.4,25.6,22.3400304839044,6215.73216077919
BWA,2011,59.715,7.86,24.74,25.3,22.6768520526251,7287.38295334919
BWA,2012,60.384,7.58,24.08,24.9,22.702553769979,6595.53845015424
BWA,2013,61.217,7.15,23.42,24.6,21.2341334801046,6666.91219583487
BWA,2014,62.167,7.01,22.76,24.3,21.1021511668115,7122.36423421503
BWA,2015,63.215,7.08,22.1,24.0,22.0461450923733,6141.20394726616
BWA,2016,64.32,7.32,22.1,23.7,21.2522533064009,6749.05994339013
BWA,2017,65.42,7.61,22.1,23.4,19.9663232166838,7104.96401088027
BWA,2018,66.371,8.16,22.1,23.1,19.9110410814922,7407.95940141786
BWA,2019,67.167,8.16,22.1,22.9,19.2035484352255,7172.08956480028
CAF,2010,46.871,2.45,,17.7,33.2644237034772,476.873786950728
CAF,2011,50.107,2.54,,17.5,34.7387675481675,534.057281471636
CAF,2012,51.336,2.29,,17.3,36.1271180308768,544.395849142785
CAF,2013,49.487,2.04,,17.2,33.6642337758094,364.36696260838
CAF,2014,40.265,1.83,,17.0,31.9156244391296,409.8504859647
CAF,2015,51.934,1.94,,16.9,38.5999376665904,366.322853938121
CAF,2016,50.999,2.01,,16.8,34.4108147859314,387.176203444318
CAF,2017,45.231,2.01,,16.7,33.885383156685,432.324025684263
CAF,2018,52.297,1.99,,16.6,31.9740977574518,455.243962859534
CAF,2019,31.53,1.99,,16.6,34.9143760112605,449.228467602439
CAN,2010,81.3221951219512,10.21,19.3,31.1,7.79521960926122,47560.6666009406
CAN,2011,81.4826829268293,10.17,18.6,31.6,7.37287638245787,52223.8588398531
CAN,2012,81.6636585365854,10.1,17.900000000000002,32.1,7.58558915249491,52670.3447335415
CAN,2013,81.7448780487805,10.05,17.200000000000003,32.6,7.26096632331949,52638.1187235237
CAN,2014,81.7843902439025,9.95,16.5,33.1,7.38092988336422,50960.8431174661
CAN,2015,81.8258536585366,9.92,15.8,33.5,7.11576183142395,43594.1941045394
CAN,2016,81.94,9.92,15.8,34.1,6.40675155079521,42314.0615817218
CAN,2017,81.8129268292683,9.95,15.8,34.6,7.04492025305158,45129.628116623
CAN,2018,81.8087804878049,9.9,15.8,35.1,7.09175111254794,46539.1761570405
CAN,2019,82.1636585365854,9.9,15.8,35.6,6.22680169266749,46352.8693445211
CHE,2010,82.2463414634147,11.32,26.9,23.8,13.2556694848526,76531.3728182297
CHE,2011,82.6951219512195,11.21,26.799999999999997,23.3,13.864731836329,90476.7589651577
CHE,2012,82.6975609756098,11.1,26.7,22.8,12.6827485821719,85836.2076767359
CHE,2013,82.7975609756098,10.96,26.599999999999998,22.3,12.4432960759198,87304.3305813557
CHE,2014,83.1975609756098,10.87,26.5,21.9,10.6156284957703,88724.9910735609
CHE,2015,82.8975609756098,10.69,26.4,21.4,11.7226082380351,83806.4476003837
CHE,2016,83.6024390243903,10.53,26.4,21.0,10.6566460014216,82153.0745447889
CHE,2017,83.5512195121951,10.36,26.4,20.7,9.91481464472654,82254.3770471336
CHE,2018,83.7536585365854,10.4,26.4,20.3,10.1481592849367,85217.3691512274
CHE,2019,83.9048780487805,10.4,26.4,20.0,9.45001875443382,84121.9310304414
CHI,2010,81.2,,,,,56121.6387322912
CHI,2011,81.4,,,,,60419.2321641296
CHI,2012,81.3,,,,,58813.9364818794
CHI,2013,81.5,,,,,59304.850854272
CHI,2014,81.6,,,,,64700.7423916131
CHI,2015,81.4,,,,,61852.0735568957
CHI,2016,81.2,,,,,55950.1482938989
CHI,2017,81.0,,,,,55806.5708942966
CHI,2018,81.1,,,,,60783.3529257544
CHI,2019,81.2,,,,,60568.108347955
CHL,2010,79.095,7.79,37.5,29.1,22.0329948919966,12632.8704724192
CHL,2011,79.236,8.01,36.72,29.8,22.8717891996678,14487.3927832032
CHL,2012,79.221,7.9,35.94,30.5,21.9147180810935,15241.9069981119
CHL,2013,79.551,8.19,35.160000000000004,31.2,23.7625028118101,15683.5486369155
CHL,2014,79.714,8.04,34.38,31.9,23.0317537681692,14529.6767206336
CHL,2015,80.008,7.75,33.6,32.7,24.2782298076617,13433.9202987032
CHL,2016,80.295,7.02,33.6,33.4,24.2218424802596,13649.8520452803
CHL,2017,80.61,6.5,33.6,34.2,23.4116041349236,14879.9086227187
CHL,2018,80.559,6.75,33.6,35.0,23.0512130318909,15659.4808675628
CHL,2019,80.324,6.75,33.6,35.8,22.7323927701622,14495.716721687
CHN,2010,75.668,5.9,25.2,21.1,47.4765519945183,4629.24551710077
CHN,2011,75.889,6.5,25.04,21.3,51.34994369566,5703.76027973346
CHN,2012,76.2,6.92,24.88,21.5,48.1207251131123,6405.0574241349
CHN,2013,76.452,7.16,24.72,21.7,58.4662215596184,7147.03518622344
CHN,2014,76.714,7.29,24.56,21.9,54.5688342973092,7781.06597484974
CHN,2015,76.975,7.35,24.4,22.1,50.832537964484,8175.33285077393
